objid,ra,dec,u,g,r,i,z,run,rerun,camcol,field,specobjid,class,redshift,plate,mjd,fiberid
1237646586637516847,83.41763548,-0.045805343,17.19197,15.68888,15.07164,14.72227,14.65668,259,301,3,513,2310393670022490112,STAR,0.000117249,2052,53401,171
1237646586637516849,83.4651044,-0.059212065,17.6429,16.19613,15.58324,15.31918,15.16468,259,301,3,513,2310389821731792896,STAR,0.000134486,2052,53401,157
1237646586637516855,83.48715805,-0.02167989,18.39251,17.02003,16.43709,16.18935,16.04589,259,301,3,513,2310482455586433024,STAR,4.89007E-05,2052,53401,494
1237646586638827702,86.45666573,-0.086512111,19.27971,19.2137,17.71551,18.92219,18.65953,259,301,3,533,8170727753672579072,STAR,5.106626E-06,7257,56658,262
1237646586638893582,86.58767792,-0.202594951,18.16801,17.83611,17.15799,16.79025,16.513,259,301,3,534,8170728303428392960,STAR,0.000178696,7257,56658,264
1237646586639089979,87.07052602,-0.189387405,18.29707,19.05436,17.86311,18.62256,17.6707,259,301,3,537,8170706038317930496,GALAXY,0.1815861,7257,56658,183
1237646587173404711,81.12435517,0.396091482,18.69682,17.59565,16.29555,15.03335,14.23506,259,301,4,498,8175238499202783232,STAR,3.524788E-05,7261,56603,288
1237646587173732556,81.91358368,0.306012009,17.15502,15.61279,14.92185,15.17435,14.45947,259,301,4,503,2310442598289926144,STAR,0.000268675,2052,53401,349
1237646587173732737,81.96083781,0.307202197,16.26947,15.05878,14.81036,15.46789,14.7172,259,301,4,503,2310440674144577536,STAR,7.787916E-05,2052,53401,342
1237646587173732809,81.98106755,0.265165536,15.96662,14.98182,14.67226,17.75138,14.37744,259,301,4,503,2310440949022484480,STAR,-1.16E-05,2052,53401,343
1237646587173732823,81.98492108,0.322918717,18.96279,17.51183,16.7999,16.48147,16.31169,259,301,4,503,2310441223900391424,STAR,4.1282E-05,2052,53401,344
1237646587173798138,82.10372889,0.383388667,19.23092,18.05863,17.68201,17.54277,17.52375,259,301,4,504,2310445621946902528,STAR,0.00014456,2052,53401,360
1237646587173929140,82.36983366,0.286222127,17.5366,16.29274,16.33106,16.42324,16.48264,259,301,4,506,2310456617063180288,STAR,-9.21E-05,2052,53401,400
1237646587173929197,82.39257724,0.372613134,18.93509,17.24372,16.54756,16.29378,16.16748,259,301,4,506,2310453593406203904,STAR,9.778229E-05,2052,53401,389
1237646587173994822,82.57010442,0.219387654,18.23205,16.41209,15.65359,15.36861,15.22048,259,301,4,507,2310453043650390016,STAR,0.000140728,2052,53401,387
1237646587174060295,82.70535079,0.296069727,17.46067,16.41444,16.04085,15.87154,15.80935,259,301,4,508,2310453868284110848,STAR,0.000513326,2052,53401,390
1237646587175305670,85.48080564,0.289600353,19.38519,17.68079,16.73539,16.20056,15.80572,259,301,4,527,8170798397294663680,GALAXY,0.05318839,7257,56658,519
1237646587175306089,85.59202114,0.370440381,19.56291,18.14799,17.32569,16.7966,16.46201,259,301,4,527,8170797297783035904,GALAXY,0.05301767,7257,56658,515
1237646587699462283,56.48579615,0.8435314,17.98595,16.77582,16.2295,16.00589,15.89195,259,301,5,333,1837638847656126464,STAR,0.000125238,1632,52996,619
1237646587699658835,56.90189437,0.845329738,19.23049,17.21716,16.38172,16.05841,15.88405,259,301,5,336,1721609858370791424,STAR,-0.000201317,1529,52930,396
1237646587709882380,80.22478287,0.834251389,18.12716,16.95737,16.40913,16.18926,16.05978,259,301,5,492,8175272584063244288,STAR,-1.66E-05,7261,56603,412
1237646587709882748,80.34398422,0.830512595,18.35316,17.11153,16.6132,16.39966,16.27895,259,301,5,492,8175271759429523456,STAR,0.000136039,7261,56603,409
1237646587709948212,80.5153817,0.69553319,18.35388,17.29353,16.86982,16.69375,16.61706,259,301,5,493,8175260489435338752,STAR,8.79658E-05,7261,56603,368
1237648704046760015,198.3975718,-0.254666007,17.46682,16.59725,16.39723,16.31739,16.29289,752,301,3,366,8394762869716310016,STAR,0.000204812,7456,56727,193
1237648704046760045,198.4143466,-0.412104749,18.67739,17.08638,16.43964,16.17355,16.02683,752,301,3,366,8394760945570961408,STAR,2.19927E-07,7456,56727,186
1237648704046760050,198.4168856,-0.335870616,17.88594,16.94393,16.71045,16.59647,16.59294,752,301,3,366,8394762319960496128,STAR,-7.22E-05,7456,56727,191
1237648704046760056,198.4202623,-0.305425235,18.95706,17.91488,17.84692,17.84244,17.88301,752,301,3,366,8394759571181426688,STAR,1.237495E-05,7456,56727,181
1237648704046760189,198.4122951,-0.366106395,19.40549,18.07677,17.5475,17.34606,17.24006,752,301,3,366,8394762045082589184,STAR,-3.03E-05,7456,56727,190
1237648704046760198,198.4282064,-0.3844057,18.44623,17.23412,16.67523,16.29652,16.07245,752,301,3,366,332189708966717440,GALAXY,0.09444475,295,51985,179
1237648704046825511,198.4625906,-0.391201014,17.665,16.35717,15.81744,15.60813,15.51772,752,301,3,367,8394760670693054464,STAR,-0.00013167,7456,56727,185
1237648704046825515,198.4783219,-0.210675228,17.96464,16.57678,16.05569,15.83916,15.72621,752,301,3,367,8394762594838403072,STAR,0.000242264,7456,56727,192
1237648704046825575,198.5245662,-0.301638931,17.6977,16.24204,15.6808,15.45017,15.33208,752,301,3,367,3266267593635293184,STAR,0.00022979,2901,54652,116
1237648704049447009,204.5641048,-0.398550149,17.03387,16.15782,15.87231,15.75213,15.62607,752,301,3,407,336705123076040704,GALAXY,0.02204254,299,51671,222
1237648704048332959,201.9840621,-0.302765459,19.55154,17.67778,16.75413,16.28657,15.83237,752,301,3,390,334436285663963136,GALAXY,0.04604892,297,51959,160
1237648704048201994,201.7041866,-0.226670134,19.13704,17.87099,17.23268,16.90013,16.71522,752,301,3,388,334440133954660352,GALAXY,0.08164672,297,51959,174
1237648704048201991,201.7002198,-0.320999131,19.4301,17.75789,16.91805,16.51355,16.20284,752,301,3,388,334438209809311744,GALAXY,0.08148253,297,51959,167
1237648704048201928,201.6182849,-0.290361262,19.00912,17.23706,16.31943,15.89727,15.5499,752,301,3,388,334437660053497856,GALAXY,0.08008775,297,51959,165
1237648704048136440,201.4775769,-0.411992902,18.59947,16.66589,15.75185,15.32275,15.20075,752,301,3,387,334445631512799232,GALAXY,0.0750481,297,51959,194
1237648704048070810,201.3808433,-0.36227256,19.39737,18.30337,17.55364,17.12443,16.88873,752,301,3,386,334458275896518656,GALAXY,0.1992645,297,51959,240
1237648704048070808,201.3723868,-0.220651295,18.96322,18.02035,17.63211,17.32819,17.18333,752,301,3,386,334453602972100608,GALAXY,0.09368766,297,51959,223
1237648704049643723,204.8926595,-0.276544462,19.09873,17.04296,15.86903,15.40799,15.02558,752,301,3,410,336707871855110144,GALAXY,0.1451776,299,51671,232
1237648704048005175,201.2095509,-0.41287654,18.03734,16.81516,16.29078,16.06167,15.96934,752,301,3,385,3723359596526542848,STAR,-0.000551969,3307,54970,31
1237648704047939770,201.0640521,-0.254210167,19.42767,17.15034,16.18812,15.85363,15.67382,752,301,3,384,3723370591642820608,STAR,-5.02E-05,3307,54970,71
1237648704047939756,201.0520295,-0.207180321,18.9856,17.85412,17.3103,16.962,16.76047,752,301,3,384,333277125949810688,GALAXY,0.055442,296,51984,39
1237648704047939723,200.9815468,-0.361998038,18.33855,17.2028,16.75098,16.45152,16.25284,752,301,3,384,333276301316089856,GALAXY,0.05493388,296,51984,36
1237648704047939646,201.0726847,-0.273712337,19.32541,19.29712,19.00853,19.00892,19.09515,752,301,3,384,334455252239542272,QSO,1.327018,297,51959,229
1237648704047939639,201.0515602,-0.390853456,17.27673,16.15495,15.66151,15.44007,15.33098,752,301,3,384,3723370041887006720,STAR,0.000400874,3307,54970,69
1237648704047939595,200.9905372,-0.217251534,18.73462,17.68393,17.30969,17.17425,17.11305,752,301,3,384,3723369492131192832,STAR,0.00019079,3307,54970,67
1237648704047874281,200.9546824,-0.333746559,19.11444,17.80013,17.26208,16.91233,16.6414,752,301,3,383,333284272775391232,GALAXY,0.05153014,296,51984,65
1237648704047874229,200.9126912,-0.382286154,18.16304,16.78062,16.12097,15.75355,15.48484,752,301,3,383,334466247355820032,GALAXY,0.08145296,297,51959,269
1237648704047874225,200.9008715,-0.33403359,18.90549,17.72673,17.10558,16.75495,16.53353,752,301,3,383,334466522233726976,GALAXY,0.08180794,297,51959,270
1237648704047874149,200.9702177,-0.396162168,19.19194,18.95315,19.25901,19.49667,19.64045,752,301,3,383,4560001919033300992,STAR,8.541663E-06,4050,55599,390
1237648704047874085,200.8748294,-0.254613234,17.69677,16.70937,16.30418,16.12808,16.06174,752,301,3,383,3723370866520727552,STAR,-0.000212519,3307,54970,72
1237648704047874075,200.8491084,-0.365356101,18.99327,18.4535,17.89016,17.65157,17.55261,752,301,3,383,4560002468789114880,QSO,1.391543,4050,55599,392
1237648704047808730,200.8098395,-0.220986907,19.48652,17.89166,17.12134,16.72313,16.42418,752,301,3,382,334468996134889472,GALAXY,0.08196013,297,51959,279
1237648704047808727,200.8099521,-0.315619136,19.31901,17.81679,17.05058,16.61492,16.30321,752,301,3,382,334469271012796416,GALAXY,0.0755471,297,51959,280
1237648704047808680,200.7696693,-0.284916812,18.95549,17.7053,17.10296,16.70164,16.42739,752,301,3,382,334468171501168640,GALAXY,0.08204828,297,51959,276
1237648704047808623,200.6984963,-0.231381136,18.59395,17.27432,16.64532,16.26259,16.04436,752,301,3,382,333288395943995392,GALAXY,0.08181835,296,51984,80
1237648704047808622,200.6960447,-0.229907991,19.0969,17.11544,16.17229,15.73174,15.39581,752,301,3,382,334467621745354752,GALAXY,0.08228508,297,51959,274
1237648704047808524,200.6913494,-0.212608368,18.3793,16.02547,15.08454,14.75029,14.57007,752,301,3,382,3723381861637005312,STAR,-7.13E-05,3307,54970,112
1237648704047743174,200.6611659,-0.281907779,17.46977,16.29475,15.80524,15.60191,15.49881,752,301,3,381,334464323210471424,GALAXY,0.01388197,297,51959,262
1237648704047743002,200.5831931,-0.388561975,18.76766,17.25001,16.60935,16.39825,16.28221,752,301,3,381,3723380762125377536,STAR,-3.66E-05,3307,54970,108
1237648704047677650,200.5231187,-0.25712563,19.57578,17.78184,16.91376,16.54544,16.22389,752,301,3,380,333298841304459264,GALAXY,0.07563096,296,51984,118
1237648704047677629,200.506099,-0.299292185,18.58879,17.28685,16.61623,16.26184,15.99298,752,301,3,380,334475593204656128,GALAXY,0.07432845,297,51959,303
1237648704047677628,200.5073969,-0.303995738,18.92682,17.3049,16.45185,16.04218,15.72911,752,301,3,380,333299116182366208,GALAXY,0.0744108,296,51984,119
1237648704047677608,200.471439,-0.298782501,18.51329,17.40589,16.97614,16.70949,16.54315,752,301,3,380,333297192037017600,GALAXY,0.07574287,296,51984,112
1237648704047677538,200.4804927,-0.382851266,17.29247,16.09392,15.66829,15.5446,15.48988,752,301,3,380,3723392032119562240,STAR,1.473813E-05,3307,54970,149
1237648704047677507,200.4799377,-0.313666016,18.17156,16.149,15.20604,14.82953,14.45938,752,301,3,380,333299391060273152,GALAXY,0.07402559,296,51984,120
1237648704047677462,200.3972101,-0.218255573,17.62374,16.60367,16.09615,15.67568,15.4831,752,301,3,380,333309836420737024,QSO,0.0821794,296,51984,158
1237648704047611956,200.305915,-0.295686573,18.17784,17.16136,16.74144,16.58305,16.51023,752,301,3,379,3723393406509096960,STAR,5.714973E-05,3307,54970,154
1237648704047611945,200.2931898,-0.3948391,19.46518,18.54121,18.41681,18.37251,18.37121,752,301,3,379,3723390932607934464,STAR,0.000743615,3307,54970,145
1237648704047611942,200.2859496,-0.370484223,18.75482,18.58039,18.57294,18.36787,18.45016,752,301,3,379,333314509345155072,QSO,1.585109,296,51984,175
1237648720683335776,155.9057581,-0.456405253,19.40532,17.89528,17.04847,16.59534,16.33259,756,301,2,268,306299507929278464,GALAXY,0.1602293,272,51941,199
1237648720683335838,155.9881043,-0.613968732,19.58686,18.50306,17.93245,17.56331,17.46053,756,301,2,268,306295659638581248,GALAXY,0.1701864,272,51941,185
1237648720683401246,156.1288902,-0.535290443,18.5671,18.83721,19.28554,19.5897,19.77997,756,301,2,269,4313339128785950720,STAR,0.000235696,3831,55543,60
1237648720683401359,156.1282748,-0.628824849,19.01593,17.86199,17.29808,16.90903,16.72317,756,301,2,269,306294010371139584,GALAXY,0.08413917,272,51941,179
1237648720685629588,161.1642017,-0.434453905,19.05616,17.70945,16.99192,16.54076,16.26619,756,301,2,303,309698372728547328,GALAXY,0.08539017,275,51910,276
1237648720685629571,161.1426397,-0.434574053,19.38031,18.07652,17.34212,16.86341,16.50079,756,301,2,303,308504303151114240,GALAXY,0.08483262,274,51913,28
1237648720685629545,161.255471,-0.531927477,17.47383,16.41803,16.07634,15.96205,15.90247,756,301,2,303,2881240604371609600,STAR,-0.000287019,2559,54208,228
1237648720685629523,161.2265355,-0.470463619,18.56268,17.14623,16.5559,16.29699,16.157,756,301,2,303,2881254623144863744,STAR,0.000657249,2559,54208,279
1237648720685629515,161.2107488,-0.433373886,16.23113,15.20485,14.95443,14.8674,14.86301,756,301,2,303,2881254073389049856,STAR,-0.000111743,2559,54208,277
1237648720685629498,161.1805844,-0.456397413,17.14849,15.83151,15.35753,15.18887,15.12737,756,301,2,303,2881251874365794304,STAR,0.000161562,2559,54208,269
1237648720685629451,161.1335288,-0.569857253,16.63374,15.54072,15.18744,15.06259,15.03905,756,301,2,303,2881249675342538752,STAR,0.000450099,2559,54208,261
1237648720685564127,161.0643247,-0.484587014,18.77188,17.15955,16.35564,15.94145,15.65799,756,301,2,302,308505952418555904,GALAXY,0.0603932,274,51913,34
1237648720685564032,160.996765,-0.588244892,18.38625,16.39808,15.40492,14.88012,14.50048,756,301,2,302,309692600292501504,GALAXY,0.06067357,275,51910,255
1237648720685564031,160.9981591,-0.588311672,18.1781,16.13568,15.28753,14.89827,14.56479,756,301,2,302,308503753395300352,GALAXY,0.06063098,274,51913,26
1237648720685564025,160.9911005,-0.561372535,19.58396,17.64963,16.73063,16.29203,15.94702,756,301,2,302,309691500780873728,GALAXY,0.06164807,275,51910,251
1237648720685563996,161.115243,-0.575633407,17.88776,16.52607,16.03367,15.85057,15.80518,756,301,2,302,2689848615408527360,STAR,0.000107983,2389,54213,268
1237648720685563989,161.094801,-0.452049786,17.8271,16.23793,15.67866,15.49427,15.41664,756,301,2,302,2881251324609980416,STAR,-7.84E-05,2559,54208,267
1237648720685563984,161.0900299,-0.612438382,19.26927,18.24939,17.96535,17.83665,17.80351,756,301,2,302,2892508949725079552,STAR,0.000899142,2569,54234,262
1237648720685498544,160.878832,-0.584109529,19.11186,17.90859,17.40774,17.19731,17.05761,756,301,2,301,308515848023205888,GALAXY,0.0190457,274,51913,70
1237648720685498487,160.8619387,-0.422734986,19.44424,18.23033,17.64066,17.2346,17.04825,756,301,2,301,309695898827384832,GALAXY,0.1273446,275,51910,267
1237648720685498440,160.936366,-0.421334413,19.51073,18.05851,17.59638,17.33996,17.29404,756,301,2,301,308514473633671168,GALAXY,0.03917867,274,51913,65
1237648720685498439,160.93824,-0.423246618,17.37104,15.78487,14.98982,14.58674,14.25872,756,301,2,301,309694799315757056,GALAXY,0.03910941,275,51910,263
1237648720685498405,160.8486802,-0.627079872,17.73398,16.84657,16.57527,16.48237,16.4738,756,301,2,301,2881260395580909568,STAR,0.000700168,2559,54208,300
1237648720685432926,160.7014882,-0.445422709,19.34314,18.12056,17.55584,17.19446,16.9961,756,301,2,300,309694249559943168,GALAXY,0.08592108,275,51910,261
1237648720685432904,160.8202892,-0.52224098,16.344,14.85487,14.29812,14.12055,14.08315,756,301,2,300,2881263968993699840,STAR,-4.79E-05,2559,54208,313
1237648720685432899,160.8166374,-0.557673714,17.95812,16.9013,16.52805,16.39926,16.37399,756,301,2,300,2689860710036432896,STAR,-7.66E-05,2389,54213,312
1237648720685432893,160.8121077,-0.520466085,19.42387,18.24594,18.31933,18.40867,18.52614,756,301,2,300,2892522968498333696,STAR,0.000830783,2569,54234,313
1237648720685432844,160.7303546,-0.521740212,19.13281,17.80045,17.2643,17.07242,16.98861,756,301,2,300,2881264243871606784,STAR,0.000186468,2559,54208,314
1237648720685432838,160.7170039,-0.609533502,18.44119,17.54684,17.27727,17.1878,17.20361,756,301,2,300,2881256272412305408,STAR,-0.000114203,2559,54208,285
1237648720685301915,160.4534919,-0.617038417,19.10892,17.76311,16.91794,16.47233,16.19134,756,301,2,298,308538937767389184,GALAXY,0.1383506,274,51913,154
1237648720685301897,160.4436424,-0.600549712,18.27173,17.0717,16.65145,16.39055,16.27766,756,301,2,298,308536188988319744,GALAXY,0.03641907,274,51913,144
1237648720685301891,160.4339517,-0.608481498,19.38467,18.59734,18.12431,17.74761,17.63823,756,301,2,298,309704969798313984,GALAXY,0.1321922,275,51910,300
1237648720685301865,160.3848058,-0.586704796,19.52565,19.29625,18.95885,18.52108,18.57694,756,301,2,298,309699747118082048,QSO,0.1346428,275,51910,281
1237648720685301855,160.3831151,-0.459235231,19.29157,17.3125,16.17862,15.70898,15.31378,756,301,2,298,309708818089011200,GALAXY,0.1373722,275,51910,314
1237648720685236327,160.2486687,-0.579992361,19.31804,17.30973,16.17525,15.69015,15.31261,756,301,2,297,309702495897151488,GALAXY,0.1370104,275,51910,291
1237648720685236313,160.2275468,-0.433199867,19.48611,17.93822,17.21548,16.82853,16.53911,756,301,2,297,309705244676220928,GALAXY,0.1335348,275,51910,301
1237648720685170803,160.119405,-0.61813005,19.29416,17.97134,17.26079,16.86013,16.56031,756,301,2,296,308541411668551680,GALAXY,0.08692535,274,51913,163
1237648720685170714,160.1442091,-0.489329778,18.73682,17.65075,17.23958,17.07875,17.03255,756,301,2,296,308541686546458624,STAR,0.000106767,274,51913,164
1237648720685105353,160.0351619,-0.599992669,19.31866,18.27407,17.74884,17.41618,17.24165,756,301,2,295,308547184104597504,GALAXY,0.07470067,274,51913,184
1237648720685105352,160.0342636,-0.421625751,19.2634,17.67693,16.82551,16.42307,16.13864,756,301,2,295,308551032395294720,GALAXY,0.1330486,274,51913,198
1237648720685105261,159.9393455,-0.609184323,19.48702,18.51823,18.18637,18.06704,18.05865,756,301,2,295,4315601369715464192,STAR,0.000799248,3833,55290,98
1237648720685039769,159.8475235,-0.5342664,19.38251,17.92302,17.11018,16.66492,16.34558,756,301,2,294,308547733860411392,GALAXY,0.1141676,274,51913,186
1237648720685039749,159.8033022,-0.535038616,19.26627,18.16093,17.59907,17.2172,17.06311,756,301,2,294,308557354587154432,GALAXY,0.1236402,274,51913,221
1237648720685039745,159.7978416,-0.557196466,19.19752,18.07471,17.76889,17.6148,17.49577,756,301,2,294,308559553610409984,GALAXY,0.02335118,274,51913,229
1237648720684974090,159.6249648,-0.62071445,19.19383,18.20278,17.90109,17.77634,17.74759,756,301,2,293,4245951160647964672,STAR,-0.000244743,3771,55544,664
1237648720684908689,159.5462458,-0.619904667,19.13165,17.98516,17.46714,17.13377,16.94147,756,301,2,292,308568349703432192,GALAXY,0.09500289,274,51913,261
1237648720684908580,159.5383001,-0.606245274,17.72074,16.99209,16.94836,17.08228,17.32145,756,301,2,292,308569449215059968,QSO,1.077066,274,51913,265
1237648720684908567,159.5038406,-0.620144381,19.3861,18.43715,18.10915,17.93916,17.94287,756,301,2,292,4315623909703833600,STAR,0.00076392,3833,55290,180
1237648720684843336,159.425362,-0.556108432,19.4895,17.45942,16.39634,15.88114,15.45296,756,301,2,291,308570273848780800,GALAXY,0.09432663,274,51913,268
1237648703511068840,201.0375576,-0.67415725,19.488,19.3073,19.25085,19.06239,19.10939,752,301,2,384,333274652048648192,QSO,1.45211,296,51984,30
1237648703511134403,201.2459362,-0.725447228,18.4108,17.23482,16.51678,16.1406,15.85665,752,301,2,385,334450854193031168,GALAXY,0.09894843,297,51959,213
1237648703511134425,201.2655028,-0.671991986,19.51004,18.33421,17.69753,17.3315,17.10328,752,301,2,385,334451953704658944,GALAXY,0.08564888,297,51959,217
1237648703511265544,201.512182,-0.751491594,19.01031,17.04829,16.09383,15.66923,15.33073,752,301,2,387,334429413716289536,GALAXY,0.08584159,297,51959,135
1237648703511527652,202.1559483,-0.652240982,19.11391,17.9805,17.18284,16.7886,16.52009,752,301,2,391,335601218166482944,GALAXY,0.1765474,298,51955,302
1237648703513559123,206.7980856,-0.770183129,18.6924,17.7664,17.48753,17.38595,17.35225,752,301,2,422,4552040355856668672,STAR,0.000216704,4043,55630,98
1237648703513559257,206.8064741,-0.671287487,18.3738,16.84218,16.10014,15.71413,15.41793,752,301,2,422,337840098517215232,GALAXY,0.04749686,300,51943,255
1237648703511658628,202.3400906,-0.779740244,17.79417,16.55813,16.14824,15.94632,15.81116,752,301,2,393,335598469387413504,GALAXY,0.01644879,298,51955,292
